1485734400;449850
1486339200;3906093
1486944000;2816197.99
1487548800;2081301.92
1488153600;1795320.39
1488758400;1814113.49
1489363200;1526053.66
1489968000;1359704
1490572800;1523945
1491177600;1629769
1491782400;0
1493596800;6876.07
1494201600;5022.21
1494806400;2733.65
1495411200;2537.07
1496016000;4771.33
1496620800;1181.16
